Date,APA,BA,BAX,BMY,CMCSA,CNP,CPB,DE,HPQ,JCI,JPM,LUV,MMC,MO,MSFT,NI,PCAR,PSA,SEE,T,TGT,TMO,TXT,VZ,ZION
2016-01-19,30.411287307739258,113.0548324584961,33.03211975097656,53.031070709228516,24.169906616210938,13.933433532714844,45.35591506958008,64.76777648925781,8.095365524291992,24.470233917236328,48.3490104675293,37.8421745300293,46.53565216064453,41.1604118347168,45.754085540771484,16.51903533935547,36.270687103271484,203.41912841796875,36.525882720947266,24.051713943481445,58.31991195678711,132.56573486328125,36.435672760009766,34.380489349365234,19.272377014160156
2016-01-20,30.74889373779297,109.53923034667969,32.471622467041016,53.31632614135742,23.884767532348633,13.455716133117676,45.16390609741211,64.35661315917969,7.921181678771973,24.070667266845703,47.07688522338867,37.55549240112305,45.99132537841797,40.328739166259766,45.962215423583984,16.04094123840332,36.5123405456543,195.17481994628906,36.480159759521484,23.626577377319336,56.93013381958008,130.7379913330078,36.00003433227539,34.03569412231445,18.85951805114746
2016-01-21,33.08549499511719,110.66924285888672,32.92935562133789,52.96397018432617,24.201099395751953,13.877697944641113,45.15556716918945,65.27726745605469,8.244664192199707,24.207895278930664,46.85639190673828,37.74661636352539,46.04520797729492,40.4908561706543,45.68168258666992,16.098642349243164,36.898963928222656,195.8002166748047,36.407012939453125,24.072622299194336,57.814544677734375,129.39183044433594,36.14854431152344,35.1467170715332,18.525724411010742
2016-01-22,34.98674774169922,111.75442504882812,33.695377349853516,54.02944564819336,24.651077270507812,14.156370162963867,45.62306594848633,66.68952941894531,8.128544807434082,24.69221305847168,48.298126220703125,37.26881408691406,46.942935943603516,41.07583236694336,47.319637298583984,16.71687126159668,37.478904724121094,201.21792602539062,37.449310302734375,24.490795135498047,58.72420120239258,132.95877075195312,37.079246520996094,36.043190002441406,18.894655227661133
2016-01-25,33.25429153442383,111.21632385253906,33.67669677734375,52.78776931762695,24.15208625793457,13.614957809448242,45.58965301513672,64.1599349975586,7.871413707733154,27.56584358215332,47.204097747802734,36.50432586669922,46.29656219482422,41.1604118347168,46.86717224121094,16.79930305480957,36.81840896606445,201.0392303466797,35.62986755371094,24.393218994140625,58.05036926269531,132.38880920410156,36.46538162231445,36.035545349121094,17.91083335876465
2016-01-26,33.7873649597168,114.80365753173828,34.13444137573242,52.594818115234375,24.432777404785156,13.829931259155273,46.04048156738281,65.75994110107422,7.99583101272583,27.42861557006836,48.408390045166016,36.666770935058594,46.61975860595703,41.55509948730469,47.21105194091797,16.741596221923828,38.30048751831055,205.8802490234375,36.544166564941406,24.671998977661133,59.330657958984375,131.76976013183594,37.35646057128906,36.970333099365234,18.666269302368164
2016-01-27,34.320430755615234,104.5528564453125,34.097068786621094,51.772621154785156,24.111988067626953,13.782157897949219,45.915252685546875,65.81355285644531,7.97924280166626,27.138015747070312,48.37445068359375,35.63471984863281,46.34144973754883,41.55509948730469,46.351356506347656,16.601465225219727,37.784976959228516,201.5833740234375,36.38873291015625,24.727760314941406,59.541236877441406,133.46971130371094,32.366355895996094,37.5679931640625,19.1318302154541
2016-01-28,36.07065200805664,105.83531951904297,33.34973907470703,51.311195373535156,24.1075382232666,13.965283393859863,46.524662017822266,66.8683090209961,7.863120079040527,27.0250186920166,48.57799530029297,34.58354568481445,46.50304412841797,42.02731704711914,47.11149597167969,17.104291915893555,38.1474609375,202.29820251464844,35.07215881347656,24.76259994506836,59.793907165527344,125.94280242919922,33.25746154785156,37.55266571044922,19.45684051513672
2016-01-29,37.794227600097656,107.73661041259766,34.19049072265625,52.15016555786133,24.820375442504883,14.228023529052734,47.092350006103516,68.83474731445312,8.053890228271484,27.759559631347656,50.46073532104492,35.950069427490234,47.8765869140625,43.0704231262207,49.853492736816406,17.318614959716797,39.524818420410156,205.95333862304688,37.05616760253906,25.13198471069336,60.99837112426758,129.76522827148438,33.881221771240234,38.288246154785156,19.92240333557129
2016-02-01,36.266109466552734,109.01908111572266,34.825721740722656,51.02595138549805,24.86493492126465,14.825169563293457,47.46800994873047,68.64704895019531,8.269548416137695,27.50933837890625,49.91795349121094,36.60944366455078,47.822723388671875,42.950599670410156,49.509613037109375,17.55765724182129,39.09791564941406,206.37571716308594,37.75102615356445,25.215620040893555,61.34370040893555,128.41903686523438,32.86140823364258,38.8935546875,19.764286041259766
2016-02-02,34.249351501464844,105.39588165283203,35.45161056518555,49.38996505737305,24.321388244628906,14.665931701660156,47.008872985839844,66.6627197265625,8.194896697998047,27.242956161499023,48.3659782409668,34.851112365722656,46.996795654296875,42.633445739746094,47.962154388427734,17.524690628051758,38.284385681152344,207.30162048339844,36.955589294433594,25.13198471069336,61.748008728027344,124.68507385253906,31.44556999206543,38.24226760864258,18.921009063720703
2016-02-03,36.63925552368164,109.2970962524414,35.74119567871094,50.43867492675781,25.769357681274414,15.167535781860352,46.9921760559082,67.40459442138672,8.004124641418457,27.6707706451416,48.6882438659668,35.204689025878906,47.43669891357422,42.175323486328125,47.201988220214844,17.706035614013672,38.493804931640625,205.58778381347656,38.436744689941406,25.59197425842285,61.12471389770508,123.8596420288086,31.960418701171875,38.786285400390625,19.1318302154541
2016-02-04,36.195030212402344,110.85759735107422,35.769229888916016,50.086299896240234,25.93419647216797,15.087916374206543,46.199092864990234,70.3453369140625,8.178308486938477,28.009807586669922,49.5278434753418,35.88317108154297,48.63069152832031,41.92159652709961,47.05720520019531,17.569034576416016,40.2739143371582,199.99142456054688,38.07102584838867,25.459550857543945,58.993743896484375,125.57926177978516,31.980224609375,38.64069747924805,19.368995666503906
2016-02-05,34.693565368652344,109.91593170166016,35.02189254760742,50.027584075927734,26.468833923339844,15.008298873901367,46.61650848388672,70.09507751464844,8.219780921936035,28.235815048217773,48.97658920288086,34.105735778808594,49.06161117553711,42.14712905883789,45.39210510253906,17.419580459594727,40.362518310546875,192.6081085205078,37.175018310546875,25.7034854888916,58.58943557739258,121.0395278930664,31.980224609375,39.05447006225586,19.00006675720215
2016-02-08,33.3875617980957,107.14469146728516,33.62998580932617,50.942054748535156,26.464378356933594,14.673893928527832,46.94208526611328,68.88837432861328,7.771881580352783,28.034015655517578,47.950416564941406,33.17879867553711,49.375823974609375,42.37265396118164,44.713382720947266,17.361461639404297,40.1853141784668,185.98829650878906,36.0687370300293,25.863786697387695,58.960052490234375,119.82108306884766,32.1584358215332,38.878231048583984,18.200712203979492
2016-02-09,31.610689163208008,106.61557006835938,33.80747604370117,51.19373321533203,25.93419647216797,14.769437789916992,47.76020812988281,69.7911605834961,7.622581958770752,27.969438552856445,47.66206359863281,33.685272216796875,49.62718963623047,42.605255126953125,44.59575653076172,17.635461807250977,40.14503860473633,189.1885223388672,36.96473693847656,25.543190002441406,58.842124938964844,122.28746032714844,31.712890625,38.426151275634766,18.244630813598633
2016-02-10,31.38857650756836,105.32122802734375,34.480079650878906,51.24408721923828,24.86493492126465,14.737592697143555,48.32788848876953,69.1922836303711,7.697232246398926,27.52547836303711,47.08537673950195,33.962398529052734,49.83366775512695,42.32332992553711,44.98487854003906,17.834732055664062,39.440879821777344,191.5846405029297,39.890472412109375,25.389854431152344,57.91560363769531,123.27992248535156,31.683197021484375,38.295894622802734,18.218278884887695
2016-02-11,30.544557571411133,98.15258026123047,33.51788330078125,49.93528747558594,24.967409133911133,14.25150203704834,47.86038589477539,68.29844665527344,7.481577396392822,26.839357376098633,45.00757598876953,33.77127456665039,49.330928802490234,42.28104782104492,44.96678161621094,17.519216537475586,39.08476257324219,190.73989868164062,38.67446517944336,25.236522674560547,57.31758499145508,121.15744018554688,30.802005767822266,37.84383010864258,17.48041343688965
2016-02-12,32.454708099365234,98.3245620727539,34.1998291015625,50.50579071044922,25.297096252441406,14.509891510009766,48.62008285522461,69.96099090576172,7.813353061676025,27.05729866027832,48.7560920715332,34.631324768066406,50.34538269042969,42.266944885253906,45.69979476928711,17.668670654296875,40.468788146972656,189.74900817871094,39.53388977050781,25.4177303314209,59.40679931640625,124.28219604492188,31.76241111755371,38.3955078125,18.437881469726562
2016-02-16,33.28984451293945,101.91792297363281,34.94715881347656,52.16694641113281,25.608963012695312,14.614861488342285,49.621849060058594,71.3375244140625,8.136838912963867,27.606199264526367,49.485435485839844,35.43404006958008,50.72243118286133,42.49952697753906,46.565650939941406,17.52752113342285,41.56954574584961,193.4609832763672,39.707603454589844,25.543190002441406,60.72318649291992,125.20587158203125,32.51487350463867,38.4951171875,19.098583221435547
2016-02-17,35.59090042114258,105.3031234741211,35.694488525390625,53.62674331665039,25.706985473632812,14.808646202087402,50.8407096862793,72.7855453491211,8.360786437988281,28.211599349975586,49.84163284301758,36.80056381225586,51.50345993041992,42.57001495361328,47.777870178222656,17.726791381835938,42.12800598144531,199.9020538330078,39.4058952331543,25.536216735839844,61.23274612426758,128.42884826660156,32.97032928466797,38.556419372558594,19.01929473876953
2016-02-18,34.47145462036133,106.41643524169922,35.56371307373047,53.12336730957031,25.537681579589844,14.986286163330078,50.89079666137695,71.80232238769531,8.725741386413574,27.848358154296875,49.02747344970703,37.26881408691406,51.620174407958984,42.72507095336914,47.5682487487793,18.15854835510254,41.50478744506836,200.39756774902344,39.433319091796875,25.780149459838867,61.597923278808594,127.4364013671875,33.415863037109375,39.03147506713867,18.649307250976562
2016-02-19,33.16545867919922,104.23507690429688,35.17137145996094,53.526065826416016,25.733715057373047,14.889389038085938,50.87409210205078,68.82583618164062,8.559852600097656,27.097667694091797,49.035953521728516,37.56504440307617,51.44960021972656,42.68278121948242,47.23101043701172,18.15854835510254,41.197227478027344,204.66183471679688,39.57960510253906,25.48743438720703,61.419586181640625,127.89823913574219,32.95051956176758,38.97018051147461,18.86073112487793
2016-02-22,35.19109344482422,106.25352478027344,35.88132095336914,53.44217300415039,25.907468795776367,15.050885200500488,50.71548080444336,70.07720947265625,8.858450889587402,27.581979751586914,49.67201614379883,39.008026123046875,51.665061950683594,43.140899658203125,47.987510681152344,18.191755294799805,42.28179168701172,206.018310546875,41.01504135131836,25.68955421447754,61.54697799682617,129.15602111816406,33.821807861328125,39.13108825683594,19.565473556518555
2016-02-23,33.65409851074219,105.80999755859375,35.8159294128418,52.07465362548828,25.635700225830078,15.00243854522705,50.8407096862793,68.9509506225586,8.551556587219238,27.29946517944336,47.59421157836914,39.25648880004883,51.252098083496094,43.35939025878906,46.64768600463867,18.100427627563477,41.68284606933594,206.0832977294922,40.292747497558594,25.605915069580078,62.83787155151367,127.48556518554688,33.55448532104492,38.793949127197266,18.68454360961914
2016-02-24,34.29376220703125,104.624267578125,36.40446472167969,52.20889663696289,26.018856048583984,15.228525161743164,50.53181838989258,70.61351013183594,8.974573135375977,27.767641067504883,47.61117935180664,39.5240592956543,51.57529830932617,43.246620178222656,46.81175231933594,18.058908462524414,41.41575622558594,202.99673461914062,41.63677215576172,25.8568058013916,65.3432388305664,127.51499938964844,33.66341018676758,38.93952941894531,18.2176513671875
2016-02-25,33.57414627075195,105.73758697509766,37.217185974121094,52.880062103271484,26.076770782470703,15.454607963562012,52.27659606933594,71.14981842041016,8.57644271850586,28.155092239379883,48.3490104675293,40.69945526123047,51.85358810424805,43.965518951416016,47.4862174987793,18.291391372680664,41.94184494018555,207.2041778564453,42.386470794677734,26.04499053955078,66.81248474121094,128.30111694335938,34.168338775634766,39.16173553466797,18.702165603637695
2016-02-26,35.06671905517578,106.95046997070312,36.83417510986328,52.22566223144531,25.80054473876953,14.962063789367676,51.7423095703125,71.03359985351562,8.825275421142578,28.58290672302246,48.798500061035156,40.29808807373047,51.620174407958984,43.37348556518555,46.75706100463867,17.85964012145996,42.04706954956055,206.3431854248047,42.304195404052734,25.877727508544922,66.608642578125,128.43869018554688,34.207942962646484,39.092777252197266,19.177865982055664
2016-02-29,34.00947570800781,106.96855926513672,36.90890884399414,51.95719909667969,25.720352172851562,15.042808532714844,51.55030059814453,71.66822814941406,8.866745948791504,28.397253036499023,47.74686813354492,40.08784866333008,51.216190338134766,43.394630432128906,46.37424850463867,17.834732055664062,41.68284606933594,202.6474609375,41.81047821044922,25.752273559570312,66.62564849853516,126.94508361816406,33.81190872192383,38.870567321777344,18.78144645690918
2016-03-01,34.31153869628906,108.57969665527344,37.34796142578125,53.87844467163086,26.384185791015625,15.075102806091309,51.016029357910156,72.44589233398438,9.065813064575195,29.075300216674805,50.2063102722168,40.686187744140625,52.14984130859375,43.50739669799805,47.92371368408203,17.851335525512695,42.662193298339844,207.04171752929688,42.386470794677734,26.058927536010742,68.75733184814453,132.92930603027344,34.1584358215332,39.429908752441406,19.653564453125
2016-03-02,37.28782272338867,108.29911041259766,37.202754974365234,54.44893264770508,26.451013565063477,15.196221351623535,51.30821228027344,73.15198516845703,9.040929794311523,28.954214096069336,50.68122863769531,40.15008544921875,51.9254150390625,43.34529495239258,48.26094436645508,18.324600219726562,42.306068420410156,208.0732879638672,42.64319610595703,26.268014907836914,68.87621307373047,135.7198944091797,33.83170700073242,39.93561935424805,20.11165428161621
2016-03-03,40.05974197387695,108.2629165649414,36.84674835205078,54.53281784057617,26.696054458618164,15.163923263549805,51.650482177734375,74.7877426147461,9.215109825134277,29.15601921081543,50.8508415222168,40.23624801635742,51.8446159362793,43.85979080200195,47.714080810546875,18.548782348632812,43.75485610961914,205.6690673828125,42.65236282348633,26.477100372314453,67.69572448730469,136.26036071777344,33.30696105957031,39.7593994140625,20.754728317260742
2016-03-04,42.680641174316406,109.58439636230469,36.968544006347656,54.289527893066406,26.615861892700195,15.737218856811523,51.71726989746094,75.86927032470703,9.273172378540039,29.301311492919922,50.92716979980469,39.72886657714844,52.07802200317383,44.38839340209961,47.42240905761719,18.598600387573242,43.23685073852539,203.02110290527344,41.8822021484375,26.435279846191406,68.90171813964844,137.862060546875,32.67329788208008,39.698089599609375,21.44186019897461
2016-03-07,45.32819747924805,111.24080657958984,37.305809020996094,55.78288269042969,26.268348693847656,15.898706436157227,51.80074691772461,76.5843734741211,9.48621654510498,29.325532913208008,50.83388137817383,39.709720611572266,51.790748596191406,43.56378173828125,46.51097106933594,18.56538963317871,43.42301559448242,203.52467346191406,42.21227264404297,26.57467269897461,68.638427734375,139.09034729003906,32.594078063964844,40.004581451416016,21.529949188232422
2016-03-08,41.01926040649414,110.74296569824219,37.08095932006836,55.589935302734375,25.969839096069336,16.035974502563477,52.18476104736328,74.94861602783203,9.268138885498047,28.889646530151367,49.85011672973633,39.81502914428711,51.56629943847656,43.90913009643555,47.076072692871094,18.665021896362305,42.34653854370117,202.18453979492188,41.63465881347656,26.54679298400879,68.39213562011719,136.66323852539062,32.188140869140625,40.19613265991211,20.860441207885742
2016-03-09,41.072566986083984,111.20458221435547,37.090335845947266,54.98587417602539,26.188152313232422,16.108642578125,52.80253982543945,74.22461700439453,9.528151512145996,29.05108642578125,50.13844680786133,40.51387023925781,51.8087043762207,44.268585205078125,48.16068649291992,18.781269073486328,42.265602111816406,202.97238159179688,42.05641174316406,26.470123291015625,68.96964263916016,135.7493896484375,32.85191345214844,40.104190826416016,20.77235221862793
2016-03-10,41.09032440185547,111.27698516845703,37.287071228027344,54.48250198364258,26.005489349365234,16.302433013916016,52.66896438598633,73.63468933105469,9.57847785949707,28.59098243713379,49.7059326171875,40.45643615722656,51.82666015625,44.402503967285156,47.44063949584961,18.90581512451172,41.90947341918945,203.06170654296875,42.12975311279297,26.700122833251953,69.21592712402344,135.5626983642578,32.65377426147461,40.0888671875,21.26567268371582
2016-03-11,43.50689697265625,112.80667114257812,37.924137115478516,54.499271392822266,26.357450485229492,16.375106811523438,53.42030715942383,74.1441650390625,9.813323020935059,29.285173416137695,50.325035095214844,41.480770111083984,52.73337173461914,44.100242614746094,48.370323181152344,18.880901336669922,42.678382873535156,208.60122680664062,43.03744888305664,26.734973907470703,69.53016662597656,137.9334259033203,33.58504104614258,40.24977111816406,21.961605072021484
2016-03-14,42.81390380859375,114.35443878173828,37.88665771484375,53.7945442199707,26.388635635375977,16.4962215423584,53.01959228515625,73.16094970703125,9.620413780212402,29.414325714111328,50.13844680786133,41.949851989746094,52.814170837402344,44.100242614746094,48.46145248413086,18.91411781311035,43.47966766357422,212.35427856445312,42.67069625854492,26.707090377807617,69.44522857666016,137.49072265625,33.53551483154297,40.257442474365234,21.87351417541504
2016-03-15,42.58291244506836,114.37255096435547,37.58686065673828,53.42539596557617,26.464378356933594,16.560815811157227,53.14480972290039,72.08834075927734,9.561701774597168,29.131805419921875,50.2063102722168,41.758392333984375,53.09246826171875,43.99356460571289,48.84427261352539,18.822782516479492,43.228755950927734,215.46139526367188,42.551509857177734,26.846481323242188,69.34333038330078,136.00537109375,33.198673248291016,40.3570442199707,21.87351417541504
2016-03-16,43.75564956665039,115.46776580810547,37.50255584716797,52.55286407470703,26.69159698486328,16.6577091217041,53.637351989746094,72.76765441894531,9.74622631072998,29.34168243408203,49.96883773803711,42.265769958496094,52.89497375488281,44.142913818359375,49.53696060180664,19.179813385009766,43.722476959228516,219.15724182128906,42.808231353759766,27.02072525024414,69.97178649902344,136.81199645996094,33.902069091796875,40.770809173583984,21.84708595275879
2016-03-17,44.83955764770508,118.3008041381836,37.212120056152344,51.57126998901367,27.065845489501953,17.012989044189453,53.73754119873047,74.24248504638672,9.830099105834961,29.608055114746094,49.824668884277344,41.7392463684082,53.7298698425293,44.327823638916016,49.81951904296875,19.370777130126953,44.46709060668945,220.56362915039062,43.321678161621094,27.264646530151367,70.5068130493164,135.99551391601562,34.64510726928711,41.092620849609375,22.032079696655273
2016-03-18,44.09326171875,121.2515640258789,37.59623718261719,52.7122688293457,26.624767303466797,16.73845100402832,53.71249008178711,73.85813903808594,10.215921401977539,29.511186599731445,51.291839599609375,42.60083770751953,53.68497085571289,43.76598358154297,48.75313186645508,18.93071937561035,44.661354064941406,220.31829833984375,43.17497253417969,26.87436294555664,70.24354553222656,137.71697998046875,35.83396530151367,40.79379653930664,22.20826530456543
2016-03-21,44.31536865234375,122.97129821777344,37.52128219604492,52.60319900512695,26.660411834716797,16.916091918945312,53.68744659423828,73.9385986328125,10.241086959838867,29.4708309173584,51.27488708496094,43.069923400878906,53.65804672241211,43.89400863647461,49.09035110473633,19.005447387695312,44.459007263183594,216.0746612548828,43.30333709716797,27.12526512145996,69.8104248046875,137.35302734375,36.022186279296875,40.94704055786133,22.36683464050293
2016-03-22,44.661869049072266,122.30152893066406,38.036563873291016,52.687103271484375,26.67377471923828,16.93223762512207,52.84428787231445,73.52742004394531,10.2830228805542,29.196378707885742,51.08830261230469,42.70613098144531,53.62213134765625,43.38195037841797,49.28175735473633,18.93071937561035,44.07860565185547,215.78028869628906,44.49525833129883,26.923145294189453,69.38578796386719,136.5857696533203,36.26986312866211,40.770809173583984,22.331600189208984
2016-03-23,42.520721435546875,120.25594329833984,38.120872497558594,52.301170349121094,26.397554397583008,16.908021926879883,52.95280075073242,72.25817108154297,10.081724166870117,28.83314323425293,50.83388137817383,42.5338249206543,53.45158004760742,43.67353439331055,49.19062042236328,19.113386154174805,43.447296142578125,216.84323120117188,43.770931243896484,26.86042594909668,69.21592712402344,136.55621337890625,36.25006866455078,40.54093933105469,21.970413208007812
2016-03-24,43.40028381347656,119.58611297607422,37.5775032043457,52.452186584472656,26.73615264892578,16.956466674804688,52.73573684692383,71.72185516357422,10.123659133911133,29.067228317260742,50.443763732910156,42.17960739135742,53.68497085571289,43.296607971191406,49.40937042236328,19.121688842773438,43.261131286621094,218.0533447265625,43.36751937866211,27.097379684448242,69.67454528808594,136.7529754638672,35.82405090332031,41.038978576660156,22.040891647338867
2016-03-28,43.00936508178711,118.83484649658203,37.924137115478516,52.66193389892578,26.77179718017578,16.786903381347656,52.91106414794922,71.6593017578125,10.123659133911133,29.196378707885742,50.375919342041016,41.94027328491211,53.90044403076172,43.82999801635742,48.79869842529297,19.030351638793945,43.528228759765625,220.65350341796875,43.835121154785156,27.229799270629883,70.31998443603516,136.27093505859375,35.695247650146484,40.91639709472656,21.803035736083984
2016-03-29,43.14263153076172,118.46378326416016,38.67362976074219,53.85325622558594,27.065845489501953,17.158327102661133,53.57057571411133,72.496826171875,10.299798011779785,29.188304901123047,50.062129974365234,42.734859466552734,54.36725997924805,44.114463806152344,49.86508560180664,19.237926483154297,44.3214111328125,224.45559692382812,44.33938980102539,27.494644165039062,70.46436309814453,137.86451721191406,35.81413269042969,41.4144287109375,21.43304443359375
2016-03-30,43.213706970214844,116.38194274902344,38.654876708984375,53.540992736816406,27.088117599487305,16.835346221923828,53.562225341796875,72.15463256835938,10.316570281982422,29.559621810913086,50.638832092285156,43.060340881347656,54.52885818481445,44.50560760498047,50.17497634887695,19.420595169067383,44.167633056640625,223.39266967773438,44.03683090209961,27.438886642456055,70.99940490722656,138.4940948486328,35.98255920410156,41.40678024291992,21.697324752807617
2016-03-31,43.36473846435547,114.89753723144531,38.48625946044922,53.91233825683594,27.21286964416504,16.891868591308594,53.25334548950195,69.33578491210938,10.33334732055664,29.63226890563965,50.2232666015625,42.888031005859375,54.573753356933594,44.56251907348633,50.33904266357422,19.561742782592773,44.264747619628906,225.534912109375,44.018489837646484,27.29949951171875,69.87836456298828,139.2810821533203,36.12125778198242,41.43741989135742,21.32733154296875
2016-04-01,42.20088195800781,114.91564178466797,39.057735443115234,54.781620025634766,27.564836502075195,17.117956161499023,54.39704895019531,68.89450073242188,10.2830228805542,29.712984085083008,50.77451705932617,42.65827178955078,55.09443664550781,44.846981048583984,50.64891815185547,19.777620315551758,43.87626266479492,225.28147888183594,44.45858383178711,27.215864181518555,70.28601837158203,140.3434600830078,36.34912872314453,41.3837890625,21.292097091674805
2016-04-04,41.596736907958984,114.35443878173828,39.423118591308594,55.67621994018555,27.49099349975586,16.924169540405273,54.65583419799805,68.35415649414062,10.148822784423828,29.4708309173584,50.57801818847656,42.22747802734375,54.950801849365234,44.9678840637207,50.521324157714844,19.594955444335938,43.4391975402832,225.8947296142578,44.61445617675781,27.431917190551758,69.89533996582031,141.700927734375,36.25996017456055,41.69793701171875,21.26567268371582
2016-04-05,42.04985427856445,114.97898864746094,38.701725006103516,55.498992919921875,27.35673713684082,16.560815811157227,53.7625732421875,68.50725555419922,10.023012161254883,28.59098243713379,49.860355377197266,41.76795959472656,54.25952911376953,44.7545280456543,49.728363037109375,19.296051025390625,42.75931167602539,223.91600036621094,44.275211334228516,27.313438415527344,69.72550964355469,139.07449340820312,36.06181335449219,41.44507598876953,20.842823028564453
2016-04-06,44.20876693725586,115.7936019897461,39.55427169799805,56.157283782958984,27.835580825805664,16.730379104614258,53.929542541503906,68.75040435791016,10.299798011779785,28.445690155029297,50.24481964111328,41.80624771118164,54.80998229980469,45.202571868896484,50.238765716552734,19.46211051940918,43.01022720336914,223.8179168701172,45.62300109863281,27.264041900634766,69.78495025634766,142.74368286132812,36.56708526611328,41.44121551513672,21.11591148376465
2016-04-07,43.70234680175781,114.95184326171875,39.09522247314453,55.937862396240234,27.477569580078125,16.73845100402832,53.57051467895508,68.60633850097656,10.056562423706055,28.292322158813477,48.97181701660156,41.787109375,54.29562759399414,45.095890045166016,49.63722229003906,19.44550132751465,42.42747497558594,223.89962768554688,44.926185607910156,27.2287654876709,69.275390625,139.7335205078125,36.5274543762207,40.264259338378906,20.52569007873535
